Date,Open,High,Low,Close,Adj Close,Volume
"Jul 02, 2025",776.24,800.50,772.86,799.59,793.37,"1,383,000"
"Jul 01, 2025",788.05,795.50,782.54,790.47,784.32,"1,065,800"
"Jun 30, 2025",796.48,802.44,794.04,801.39,795.16,"1,080,400"
"Jun 27, 2025",802.94,805.49,788.45,795.95,789.76,"1,201,000"
"Jun 26, 2025",799.76,800.88,786.50,798.09,791.88,"1,705,800"
"Jun 25, 2025",816.75,819.54,806.22,815.24,808.90,"1,400,100"
"Jun 24, 2025",786.11,813.46,786.11,813.36,807.04,"2,039,600"
"Jun 23, 2025",761.26,780.75,759.81,779.72,773.66,"1,302,800"
"Jun 20, 2025",768.37,769.01,736.25,756.53,750.65,"2,303,900"
"Jun 18, 2025",764.73,768.00,754.24,761.64,755.72,"1,372,500"
"Jun 17, 2025",766.78,773.21,758.21,759.86,753.95,"1,422,800"
"Jun 16, 2025",766.37,779.19,765.98,775.23,769.20,"1,454,500"
"Jun 13, 2025",766.89,772.93,759.87,761.00,755.08,"1,742,900"
"Jun 12, 2025",785.44,789.57,782.34,786.21,780.10,"999,600"
"Jun 11, 2025",790.05,797.25,780.69,784.09,777.99,"1,365,900"
"Jun 10, 2025",779.11,788.29,776.49,784.97,778.87,"1,715,500"
"Jun 09, 2025",757.06,782.20,757.06,770.20,764.21,"1,769,400"
"Jun 06, 2025",756.06,762.10,752.80,753.02,747.16,"1,345,100"
"Jun 05, 2025",754.13,756.46,744.00,747.76,741.95,"1,506,500"
"Jun 04, 2025",751.18,752.77,740.41,742.78,737.00,"1,160,000"
"Jun 03, 2025",732.66,748.55,732.20,747.25,741.44,"1,085,100"
"Jun 02, 2025",733.29,746.95,732.66,746.53,740.73,"812,600"
"May 30, 2025",745.01,745.96,723.00,736.77,731.04,"1,785,400"
"May 29, 2025",757.83,759.55,744.84,747.07,741.26,"1,166,000"
"May 28, 2025",752.14,756.39,744.81,746.51,740.71,"1,244,000"
"May 27, 2025",751.37,761.21,749.95,756.79,750.91,"1,385,100"
"May 23, 2025",724.60,735.99,722.52,732.49,726.79,"1,525,200"
"May 22, 2025",736.32,747.21,734.15,740.70,734.94,"863,500"
"May 21, 2025",749.01,755.79,735.49,737.17,731.44,"1,058,700"
"May 20, 2025",745.63,748.98,741.30,748.76,742.94,"777,200"
"May 19, 2025",739.73,750.00,737.27,749.13,743.31,"977,900"
"May 16, 2025",752.88,753.45,742.21,748.10,742.28,"1,095,100"
"May 15, 2025",763.67,767.00,755.21,758.36,752.46,"1,511,000"
"May 14, 2025",765.00,773.70,764.27,768.91,762.93,"1,156,100"
"May 13, 2025",745.26,764.87,744.54,763.90,757.96,"1,815,600"
"May 12, 2025",730.42,750.52,729.38,750.20,744.37,"2,571,500"
"May 09, 2025",709.21,710.51,703.90,706.21,700.72,"884,000"
"May 08, 2025",711.12,716.81,705.70,708.03,702.52,"1,040,500"
"May 07, 2025",685.78,701.96,683.46,700.39,694.94,"1,041,400"
"May 06, 2025",676.31,686.37,675.50,679.99,674.70,"765,100"
"May 05, 2025",685.00,690.42,682.73,683.36,678.05,"903,700"
