Date,Open,High,Low,Close,Adj Close,Volume
"Mar 01, 2022",97.32,97.71,88.90,89.44,88.73,"1,983,400"
"Feb 28, 2022",98.11,99.04,96.70,97.89,97.11,"1,139,700"
"Feb 25, 2022",97.65,100.67,96.40,100.20,99.40,"786,300"
"Feb 24, 2022",94.01,97.21,93.66,97.16,96.38,"1,194,600"
"Feb 23, 2022",99.77,100.20,96.86,97.44,96.66,"769,900"
"Feb 22, 2022",99.58,101.29,98.15,98.67,97.88,"1,382,500"
"Feb 18, 2022",98.43,101.46,98.43,100.13,99.33,"1,126,700"
"Feb 17, 2022",101.27,102.90,98.45,98.52,97.73,"829,600"
"Feb 16, 2022",100.18,102.24,99.82,101.30,100.49,"859,200"
"Feb 15, 2022",98.93,101.17,98.93,100.85,100.04,"1,069,100"
"Feb 14, 2022",98.35,99.19,96.62,97.22,96.44,"1,234,800"
"Feb 11, 2022",101.77,102.93,97.45,98.13,97.35,"1,152,600"
"Feb 10, 2022",100.69,105.43,100.69,102.16,101.34,"1,140,400"
"Feb 09, 2022",99.80,103.65,99.65,103.08,102.26,"1,691,000"
"Feb 08, 2022",97.11,99.12,96.41,98.57,97.78,"739,800"
"Feb 07, 2022",97.00,97.93,95.03,96.39,95.62,"917,400"
"Feb 04, 2022",95.53,97.06,94.50,96.39,95.62,"1,329,900"
"Feb 03, 2022",97.71,98.90,95.68,95.72,94.96,"1,460,900"
"Feb 02, 2022",97.70,98.40,93.76,96.06,95.29,"990,400"
"Feb 01, 2022",95.23,97.17,94.41,97.04,96.27,"932,000"
"Jan 31, 2022",91.44,95.07,91.03,95.01,94.25,"1,093,600"
"Jan 28, 2022",92.15,93.07,89.54,93.04,92.30,"911,300"
"Jan 27, 2022",94.32,96.50,92.35,92.85,92.11,"1,262,400"
"Jan 26, 2022",95.93,96.31,91.45,92.05,91.32,"2,577,200"
"Jan 25, 2022",94.52,95.51,90.64,94.04,93.29,"3,231,400"
"Jan 24, 2022",93.91,96.62,92.26,96.55,95.78,"3,916,300"
"Jan 21, 2022",97.79,99.12,95.66,96.20,95.43,"674,700"
"Jan 20, 2022",100.39,102.23,97.48,97.75,96.97,"771,100"
"Jan 19, 2022",102.02,103.81,100.66,100.70,99.90,"548,700"
"Jan 18, 2022",101.57,102.24,100.01,100.86,100.05,"916,900"
"Jan 14, 2022",103.13,103.40,100.14,102.70,101.88,"1,189,600"
"Jan 13, 2022",103.63,105.75,103.08,104.55,103.72,"1,018,700"
"Jan 12, 2022",103.94,105.65,102.17,103.00,102.18,"794,100"
"Jan 11, 2022",101.95,104.15,100.73,103.90,103.07,"950,900"
"Jan 10, 2022",106.41,106.58,100.50,102.30,101.48,"1,189,600"
"Jan 07, 2022",109.78,110.87,106.84,106.96,106.11,"1,121,400"
"Jan 06, 2022",110.99,111.43,107.73,110.13,109.25,"786,200"
"Jan 05, 2022",112.48,113.78,109.30,109.46,108.59,"1,133,900"
"Jan 04, 2022",110.04,112.89,109.56,111.53,110.64,"1,054,700"
"Jan 03, 2022",107.79,110.48,107.63,108.08,107.22,"884,600"
"Dec 31, 2021",105.58,107.12,104.50,106.65,105.80,"625,000"
"Dec 30, 2021",105.42,107.96,105.42,106.12,105.27,"645,900"
"Dec 29, 2021",104.05,106.35,103.40,105.60,104.76,"598,400"
"Dec 28, 2021",102.39,105.64,102.23,104.05,103.22,"859,400"
"Dec 27, 2021",100.51,103.23,100.51,102.84,102.02,"652,500"
"Dec 23, 2021",99.04,100.41,98.08,100.33,99.53,"663,800"
"Dec 22, 2021",98.75,99.94,97.95,98.58,97.79,"664,900"
"Dec 21, 2021",95.99,98.75,95.61,98.63,97.84,"936,700"
"Dec 20, 2021",95.72,96.07,91.93,94.49,93.74,"1,139,600"
"Dec 17, 2021",95.73,99.43,94.48,97.74,96.96,"1,530,200"
"Dec 16, 2021",98.70,99.86,96.23,96.24,95.47,"909,000"
"Dec 15, 2021",97.67,98.49,94.89,97.82,97.04,"1,157,200"
"Dec 14, 2021",97.32,100.09,96.68,98.20,97.42,"879,800"
"Dec 13, 2021",101.20,101.93,96.85,98.39,97.60,"1,205,500"
"Dec 10, 2021",103.81,103.81,101.06,101.69,100.88,"1,015,200"
"Dec 09, 2021",104.15,106.00,102.46,102.64,101.82,"873,100"
"Dec 08, 2021",104.07,105.70,103.45,104.71,103.87,"629,900"
"Dec 07, 2021",105.49,107.03,104.17,104.45,103.62,"937,600"
"Dec 06, 2021",100.71,106.42,100.20,103.98,103.15,"1,219,900"
"Dec 03, 2021",101.15,102.40,96.96,99.02,98.23,"1,550,000"
"Dec 02, 2021",104.00,105.00,98.61,100.77,99.97,"2,248,700"
"Dec 01, 2021",110.57,113.69,104.71,105.09,104.25,"1,891,400"
"Nov 30, 2021",107.92,109.16,104.51,106.78,105.93,"1,253,300"
"Nov 29, 2021",111.75,113.77,108.55,109.85,108.97,"1,014,700"
"Nov 26, 2021",113.25,113.25,104.48,110.11,109.23,"1,520,000"
"Nov 24, 2021",117.83,118.86,115.35,118.23,117.29,"728,700"
"Nov 23, 2021",118.91,120.74,117.00,119.54,118.59,"643,900"
"Nov 22, 2021",117.56,120.65,116.66,119.29,118.30,"598,100"
"Nov 19, 2021",119.00,119.49,116.85,116.99,116.02,"743,100"
"Nov 18, 2021",123.73,124.50,120.32,121.29,120.28,"585,800"
"Nov 17, 2021",123.04,124.22,121.02,122.64,121.62,"419,000"
"Nov 16, 2021",120.84,123.61,120.64,123.26,122.24,"535,800"
"Nov 15, 2021",121.50,121.96,119.71,120.62,119.62,"671,000"
"Nov 12, 2021",122.31,122.57,120.22,120.28,119.28,"482,000"
"Nov 11, 2021",121.35,123.43,121.35,121.84,120.83,"616,200"
"Nov 10, 2021",122.02,123.72,120.30,120.88,119.88,"541,200"
"Nov 09, 2021",122.20,124.00,121.32,122.80,121.78,"521,200"
"Nov 08, 2021",123.04,124.15,122.08,122.60,121.58,"528,500"
"Nov 05, 2021",121.99,125.42,121.81,122.91,121.89,"890,600"
"Nov 04, 2021",119.29,121.94,118.62,119.56,118.57,"672,000"
"Nov 03, 2021",113.71,119.05,113.34,118.62,117.64,"1,542,200"
"Nov 02, 2021",113.73,114.50,112.29,112.66,111.73,"678,400"
"Nov 01, 2021",109.81,113.85,109.81,113.45,112.51,"893,700"
"Oct 29, 2021",108.90,110.76,108.47,109.33,108.42,"551,600"
"Oct 28, 2021",109.63,110.97,109.04,109.64,108.73,"563,600"
"Oct 27, 2021",111.28,111.47,109.09,109.12,108.21,"541,100"
"Oct 26, 2021",113.12,114.14,111.67,111.75,110.82,"571,300"
"Oct 25, 2021",112.45,113.61,111.74,112.21,111.28,"558,200"
"Oct 22, 2021",112.20,113.10,110.42,111.96,111.03,"626,900"
"Oct 21, 2021",111.58,114.78,111.58,112.71,111.77,"796,800"
"Oct 20, 2021",109.37,113.50,109.37,111.14,110.22,"588,900"
"Oct 19, 2021",110.28,111.22,108.59,110.35,109.43,"893,500"
"Oct 18, 2021",108.92,109.73,107.51,109.50,108.59,"542,000"
"Oct 15, 2021",111.20,112.39,109.69,110.01,109.10,"804,200"
"Oct 14, 2021",109.17,111.31,108.45,110.31,109.39,"799,100"
"Oct 13, 2021",107.18,108.35,105.80,107.56,106.67,"478,900"
"Oct 12, 2021",104.05,107.48,104.05,106.76,105.87,"653,000"
"Oct 11, 2021",104.58,106.62,104.12,104.15,103.29,"745,400"
"Oct 08, 2021",106.42,107.00,103.93,104.75,103.88,"762,100"
"Oct 07, 2021",107.12,109.61,106.13,107.00,106.11,"799,900"
"Oct 06, 2021",105.62,107.46,102.76,104.36,103.49,"1,157,300"
"Oct 05, 2021",108.97,112.00,108.25,108.41,107.51,"1,378,900"
"Oct 04, 2021",106.73,111.12,106.64,107.46,106.57,"1,125,500"
"Oct 01, 2021",104.67,106.39,102.60,106.18,105.30,"1,244,700"
"Sep 30, 2021",108.82,109.54,102.58,102.79,101.94,"1,674,500"
"Sep 29, 2021",112.96,112.96,108.31,109.38,108.47,"721,500"
"Sep 28, 2021",113.37,114.50,111.76,111.96,111.03,"1,043,900"
"Sep 27, 2021",111.12,115.19,111.12,113.38,112.44,"916,800"
"Sep 24, 2021",110.00,111.65,108.82,110.48,109.56,"795,900"
"Sep 23, 2021",109.37,113.72,108.99,111.70,110.77,"899,500"
"Sep 22, 2021",107.14,109.43,106.65,107.56,106.67,"692,200"
"Sep 21, 2021",108.17,108.73,104.79,105.49,104.61,"745,600"
"Sep 20, 2021",106.74,107.83,104.33,106.42,105.54,"940,600"
"Sep 17, 2021",109.39,111.80,108.77,109.98,109.07,"1,098,900"
"Sep 16, 2021",110.00,112.00,110.00,110.19,109.28,"814,800"
"Sep 15, 2021",108.64,110.21,107.17,109.97,109.06,"600,900"
"Sep 14, 2021",111.69,111.69,107.32,109.09,108.18,"784,800"
"Sep 13, 2021",110.50,112.34,109.03,111.24,110.32,"844,400"
"Sep 10, 2021",112.36,113.98,109.09,109.13,108.22,"887,700"
"Sep 09, 2021",108.70,111.60,107.92,110.78,109.86,"905,800"
"Sep 08, 2021",111.62,112.17,107.22,108.57,107.67,"1,719,700"
"Sep 07, 2021",114.91,115.05,111.73,112.70,111.76,"957,000"
"Sep 03, 2021",119.29,120.12,114.37,115.18,114.22,"1,158,200"
"Sep 02, 2021",121.37,121.94,118.37,119.74,118.75,"1,999,200"
"Sep 01, 2021",118.84,121.56,117.46,120.58,119.58,"3,713,300"
"Aug 31, 2021",106.06,107.24,103.60,104.79,103.92,"1,344,900"
"Aug 30, 2021",109.57,109.75,106.53,106.70,105.81,"1,047,600"
"Aug 27, 2021",105.89,109.61,105.60,108.87,107.97,"907,700"
"Aug 26, 2021",111.10,111.10,104.39,105.78,104.90,"1,091,200"
"Aug 25, 2021",110.46,111.31,107.85,110.45,109.53,"1,713,100"
"Aug 24, 2021",107.55,112.29,107.55,110.62,109.70,"1,570,000"
"Aug 23, 2021",106.65,108.94,104.31,107.12,106.23,"1,737,700"
"Aug 20, 2021",105.83,106.95,102.35,104.55,103.68,"1,926,500"
"Aug 19, 2021",102.98,107.10,102.95,105.39,104.52,"957,500"
"Aug 18, 2021",105.79,108.47,104.60,106.13,105.25,"908,800"
"Aug 17, 2021",110.48,110.84,105.42,106.70,105.81,"968,100"
"Aug 16, 2021",114.90,115.13,112.62,112.80,111.86,"657,900"
"Aug 13, 2021",113.89,116.69,113.18,116.62,115.65,"677,100"
"Aug 12, 2021",114.24,114.76,112.58,114.27,113.32,"452,500"
"Aug 11, 2021",110.92,114.37,109.99,113.85,112.91,"626,200"
"Aug 10, 2021",107.60,112.83,107.52,110.98,110.06,"643,300"
"Aug 09, 2021",109.11,109.61,107.60,108.06,107.16,"550,900"
"Aug 06, 2021",110.81,111.85,109.73,110.24,109.33,"574,000"
"Aug 05, 2021",106.42,108.97,105.95,108.93,108.03,"628,000"
"Aug 04, 2021",107.84,109.56,105.65,105.78,104.90,"740,600"
"Aug 03, 2021",106.02,110.65,104.17,109.36,108.45,"1,218,600"
"Aug 02, 2021",105.92,109.52,104.17,104.29,103.42,"692,800"
"Jul 30, 2021",103.43,107.40,102.98,104.62,103.75,"1,037,900"
"Jul 29, 2021",103.47,104.67,102.91,103.45,102.59,"491,200"
"Jul 28, 2021",103.05,104.35,99.98,101.64,100.80,"443,500"
"Jul 27, 2021",102.87,103.60,101.15,102.25,101.40,"442,200"
"Jul 26, 2021",102.04,104.04,101.78,103.80,102.94,"446,500"
"Jul 23, 2021",102.79,103.68,100.98,101.90,101.05,"588,200"
"Jul 22, 2021",101.79,101.96,100.10,101.36,100.52,"798,600"
"Jul 21, 2021",100.70,104.43,100.63,101.80,100.96,"677,900"
"Jul 20, 2021",93.73,100.39,92.79,99.80,98.97,"1,145,700"
"Jul 19, 2021",94.71,96.07,92.47,93.80,93.02,"1,569,800"
"Jul 16, 2021",101.61,102.04,96.71,98.00,97.19,"2,109,700"
"Jul 15, 2021",101.80,102.56,99.14,100.85,100.01,"1,063,100"
"Jul 14, 2021",106.36,107.39,103.12,103.35,102.49,"733,800"
"Jul 13, 2021",106.81,107.07,103.69,104.67,103.80,"734,400"
"Jul 12, 2021",106.01,108.23,104.76,107.73,106.84,"549,700"
"Jul 09, 2021",105.68,108.67,104.99,108.05,107.15,"863,400"
"Jul 08, 2021",101.34,103.01,98.83,102.96,102.11,"1,390,200"
"Jul 07, 2021",105.67,107.13,102.20,103.74,102.88,"827,100"
"Jul 06, 2021",108.71,108.72,104.77,106.80,105.91,"829,500"
"Jul 02, 2021",110.00,110.00,108.34,109.34,108.43,"483,400"
"Jul 01, 2021",108.82,110.65,108.09,109.90,108.99,"702,600"
"Jun 30, 2021",105.03,107.75,104.30,107.59,106.70,"677,200"
"Jun 29, 2021",106.51,107.70,104.83,105.00,104.13,"741,000"
"Jun 28, 2021",110.55,110.66,106.13,106.27,105.39,"1,126,400"
"Jun 25, 2021",108.50,111.24,108.50,110.91,109.99,"1,716,300"
"Jun 24, 2021",107.73,109.62,106.50,108.31,107.41,"867,400"
"Jun 23, 2021",105.51,109.78,105.50,107.77,106.88,"1,458,300"
"Jun 22, 2021",103.16,105.19,101.62,104.73,103.86,"464,500"
"Jun 21, 2021",103.16,104.82,102.37,103.88,103.02,"945,400"
"Jun 18, 2021",102.77,104.94,101.42,101.71,100.87,"1,656,500"
"Jun 17, 2021",108.55,108.82,103.18,105.24,104.37,"930,800"
"Jun 16, 2021",108.34,109.23,106.11,108.58,107.68,"451,900"
"Jun 15, 2021",109.04,109.47,106.80,108.98,108.08,"490,600"
"Jun 14, 2021",112.64,113.22,108.43,108.98,108.08,"947,000"
"Jun 11, 2021",109.48,113.09,109.27,113.04,112.10,"666,900"
"Jun 10, 2021",111.49,112.26,108.53,108.72,107.82,"608,900"
"Jun 09, 2021",112.87,113.11,110.58,110.85,109.93,"561,600"
"Jun 08, 2021",110.42,113.53,109.59,112.92,111.98,"472,900"
"Jun 07, 2021",111.58,113.22,110.56,110.66,109.74,"777,400"
"Jun 04, 2021",111.21,111.34,106.67,110.04,109.13,"973,800"
"Jun 03, 2021",110.86,112.16,107.30,110.59,109.67,"2,079,300"
"Jun 02, 2021",114.20,114.36,108.64,109.41,108.50,"2,081,600"
"Jun 01, 2021",115.75,116.45,113.21,114.11,113.16,"1,339,100"
"May 28, 2021",117.56,117.56,112.77,114.82,113.87,"815,800"
"May 27, 2021",116.15,116.98,114.80,116.63,115.66,"550,900"
"May 26, 2021",111.35,114.71,110.43,114.37,113.42,"543,500"
"May 25, 2021",111.12,112.85,110.03,110.26,109.34,"595,500"
"May 24, 2021",109.84,110.95,108.05,110.11,109.20,"570,200"
"May 21, 2021",110.59,111.12,108.59,109.25,108.34,"789,700"
"May 20, 2021",112.20,113.02,106.34,110.03,109.12,"1,240,600"
"May 19, 2021",114.15,114.15,110.59,112.66,111.73,"808,900"
"May 18, 2021",116.72,117.98,115.46,116.67,115.70,"1,530,800"
"May 17, 2021",113.38,116.89,111.79,116.48,115.51,"624,700"
"May 14, 2021",108.46,113.78,108.46,113.36,112.42,"965,200"
"May 13, 2021",106.64,109.66,105.87,107.64,106.75,"518,600"
"May 12, 2021",111.28,112.48,105.44,105.95,105.07,"795,400"
"May 11, 2021",112.84,114.03,110.04,111.79,110.86,"905,900"
"May 10, 2021",118.78,121.18,114.82,115.01,114.06,"953,900"
"May 07, 2021",114.79,119.79,114.58,118.67,117.69,"752,800"
"May 06, 2021",118.32,118.50,114.75,115.78,114.82,"618,700"
"May 05, 2021",116.99,118.65,116.48,117.39,116.42,"557,900"
"May 04, 2021",116.57,116.99,114.46,116.24,115.28,"509,600"
"May 03, 2021",114.32,117.20,113.66,116.64,115.67,"696,100"
"Apr 30, 2021",113.56,114.39,111.87,113.18,112.24,"776,800"
"Apr 29, 2021",114.99,116.00,113.38,114.05,113.10,"924,800"
"Apr 28, 2021",111.28,114.24,110.69,113.50,112.56,"1,280,800"
"Apr 27, 2021",108.49,111.81,107.86,111.44,110.52,"544,000"
"Apr 26, 2021",110.00,112.35,107.49,108.49,107.59,"739,000"
"Apr 23, 2021",108.32,109.90,106.26,109.44,108.53,"722,200"
"Apr 22, 2021",108.26,109.95,106.72,107.01,106.12,"987,400"
"Apr 21, 2021",101.65,107.90,101.29,107.55,106.66,"1,563,800"
"Apr 20, 2021",102.93,103.27,99.57,101.90,101.05,"1,722,900"
"Apr 19, 2021",105.33,106.75,103.34,103.93,103.07,"1,034,700"
"Apr 16, 2021",108.51,109.00,105.35,106.17,105.29,"1,048,800"
"Apr 15, 2021",109.15,109.15,106.38,107.19,106.30,"787,100"
"Apr 14, 2021",107.80,109.98,107.01,107.74,106.85,"775,000"
"Apr 13, 2021",112.11,112.31,107.26,108.29,107.39,"1,937,300"
"Apr 12, 2021",110.12,114.18,110.02,113.10,112.16,"1,827,300"
"Apr 09, 2021",105.10,110.64,104.49,110.50,109.58,"1,708,000"
"Apr 08, 2021",102.48,104.74,101.17,104.56,103.69,"636,200"
"Apr 07, 2021",104.87,105.66,102.56,102.95,102.10,"610,200"
"Apr 06, 2021",103.63,105.66,103.27,104.08,103.22,"1,037,900"
"Apr 05, 2021",102.41,105.06,100.99,104.30,103.43,"1,123,600"
"Apr 01, 2021",105.00,105.93,99.68,100.98,100.14,"1,398,700"
"Mar 31, 2021",100.59,107.45,100.10,105.70,104.82,"1,509,100"
"Mar 30, 2021",97.50,100.86,97.35,100.12,99.29,"1,119,400"
"Mar 29, 2021",101.14,102.34,97.44,97.96,97.15,"1,102,500"
"Mar 26, 2021",99.75,102.75,99.00,101.90,101.05,"929,800"
"Mar 25, 2021",93.97,98.69,91.49,98.25,97.43,"1,093,900"
"Mar 24, 2021",96.71,99.79,95.60,95.69,94.90,"1,326,700"
"Mar 23, 2021",101.37,101.65,93.76,94.94,94.15,"1,696,300"
"Mar 22, 2021",105.53,105.62,101.80,103.47,102.61,"700,200"
"Mar 19, 2021",104.11,107.75,102.45,105.78,104.90,"973,100"
"Mar 18, 2021",106.24,110.56,104.90,105.40,104.53,"851,200"
"Mar 17, 2021",106.23,106.80,102.20,105.00,104.13,"827,000"
"Mar 16, 2021",107.99,109.00,104.21,106.00,105.12,"898,600"
"Mar 15, 2021",106.95,108.69,105.84,108.44,107.54,"661,600"
"Mar 12, 2021",106.00,108.80,105.82,107.30,106.41,"690,300"
"Mar 11, 2021",105.74,106.79,103.92,104.98,104.11,"653,000"
"Mar 10, 2021",104.63,106.49,103.28,105.36,104.49,"776,100"
"Mar 09, 2021",106.44,107.96,103.94,104.13,103.27,"673,900"
"Mar 08, 2021",105.52,110.89,105.30,106.75,105.86,"1,228,300"
"Mar 05, 2021",100.65,105.03,97.44,104.39,103.52,"1,089,900"
"Mar 04, 2021",103.98,104.74,96.68,99.55,98.72,"1,117,300"
"Mar 03, 2021",102.54,106.33,101.71,104.25,103.38,"1,000,900"
"Mar 02, 2021",99.80,102.84,99.57,102.11,101.26,"596,400"
"Mar 01, 2021",102.27,102.63,100.00,100.21,99.38,"1,108,100"
"Feb 26, 2021",100.02,101.06,96.48,99.96,99.13,"800,200"
"Feb 25, 2021",102.82,104.29,99.59,99.92,99.09,"749,600"
"Feb 24, 2021",97.72,102.53,97.18,102.29,101.44,"1,277,300"
"Feb 23, 2021",97.28,97.89,93.90,97.06,96.25,"721,900"
"Feb 22, 2021",94.60,98.20,93.42,97.48,96.67,"775,900"
"Feb 19, 2021",91.41,94.21,91.34,93.98,93.20,"1,084,200"
"Feb 18, 2021",92.64,92.90,89.33,91.09,90.33,"746,700"
"Feb 17, 2021",97.00,97.09,93.03,93.45,92.67,"1,106,800"
"Feb 16, 2021",96.64,97.88,95.76,97.58,96.77,"839,600"
"Feb 12, 2021",96.84,97.28,95.37,96.15,95.35,"539,800"
"Feb 11, 2021",95.49,97.76,94.52,97.72,96.91,"673,800"
"Feb 10, 2021",94.84,97.02,93.14,95.86,95.06,"623,200"
"Feb 09, 2021",94.51,95.19,93.58,93.79,93.01,"763,200"
"Feb 08, 2021",95.93,96.47,94.34,95.24,94.45,"919,900"
"Feb 05, 2021",94.03,95.32,93.40,95.19,94.40,"774,100"
"Feb 04, 2021",88.36,93.05,88.10,92.61,91.84,"1,283,800"
"Feb 03, 2021",86.44,88.50,85.43,87.60,86.87,"860,900"
"Feb 02, 2021",84.00,87.04,83.54,85.61,84.90,"2,040,300"
"Feb 01, 2021",82.67,84.99,78.76,82.45,81.77,"3,213,200"
"Jan 29, 2021",88.09,88.83,84.41,85.26,84.55,"880,500"
"Jan 28, 2021",86.85,90.60,86.00,88.72,87.98,"1,110,700"
"Jan 27, 2021",89.37,89.77,84.56,85.11,84.40,"1,549,900"
"Jan 26, 2021",96.92,96.92,91.21,91.52,90.76,"960,900"
"Jan 25, 2021",96.87,97.82,92.88,95.85,95.05,"986,800"
"Jan 22, 2021",97.81,99.69,96.83,97.79,96.98,"692,700"
"Jan 21, 2021",99.64,100.27,98.51,99.38,98.56,"692,000"
"Jan 20, 2021",98.00,100.73,97.69,99.23,98.41,"702,000"
"Jan 19, 2021",100.50,101.82,96.61,97.32,96.51,"751,400"
"Jan 15, 2021",100.05,101.65,98.25,100.28,99.45,"755,800"
"Jan 14, 2021",105.28,105.98,100.86,101.23,100.39,"917,700"
"Jan 13, 2021",107.40,108.23,104.63,104.84,103.97,"719,700"
"Jan 12, 2021",105.20,108.84,104.77,108.79,107.89,"738,300"
"Jan 11, 2021",101.83,105.21,101.24,104.58,103.71,"603,100"
"Jan 08, 2021",105.93,106.11,102.73,103.97,103.11,"873,400"
"Jan 07, 2021",102.22,107.87,102.22,105.50,104.62,"1,398,800"
"Jan 06, 2021",97.59,104.12,97.54,102.77,101.92,"1,292,500"
"Jan 05, 2021",95.36,97.88,95.36,96.62,95.82,"1,089,400"
"Jan 04, 2021",97.34,97.48,93.70,96.50,95.70,"2,440,300"
"Dec 31, 2020",94.60,95.72,93.56,93.89,93.11,"491,800"
"Dec 30, 2020",94.54,96.88,94.26,95.52,94.73,"417,700"
"Dec 29, 2020",94.90,94.91,92.13,93.44,92.66,"428,500"
"Dec 28, 2020",95.00,96.04,93.95,94.91,94.12,"513,500"
"Dec 24, 2020",94.62,94.62,92.44,93.82,93.04,"295,700"
"Dec 23, 2020",92.29,95.16,92.29,94.58,93.80,"670,200"
"Dec 22, 2020",94.37,94.64,91.25,91.68,90.92,"653,200"
"Dec 21, 2020",93.66,95.76,91.67,94.64,93.85,"901,400"
"Dec 18, 2020",95.75,97.46,94.45,95.26,94.47,"1,447,700"
"Dec 17, 2020",94.65,97.12,93.32,96.40,95.60,"892,200"
"Dec 16, 2020",95.04,96.01,92.91,94.36,93.58,"977,800"
"Dec 15, 2020",93.76,95.59,92.24,95.53,94.74,"635,600"
"Dec 14, 2020",96.00,96.35,93.35,93.60,92.82,"1,167,700"
"Dec 11, 2020",96.29,96.70,92.95,94.33,93.55,"909,200"
"Dec 10, 2020",94.31,96.09,93.13,94.64,93.85,"1,197,500"
"Dec 09, 2020",92.12,94.49,90.52,93.66,92.88,"1,241,000"
"Dec 08, 2020",90.44,92.78,90.32,91.68,90.92,"1,264,000"
"Dec 07, 2020",90.84,92.68,89.72,92.26,91.49,"1,069,200"
"Dec 04, 2020",88.74,91.75,87.58,91.53,90.77,"2,048,100"
"Dec 03, 2020",83.34,90.95,82.50,88.14,87.41,"2,393,300"
"Dec 02, 2020",80.54,84.10,79.45,83.29,82.60,"1,613,900"
"Dec 01, 2020",82.35,84.07,80.53,81.80,81.12,"1,957,600"
"Nov 30, 2020",84.57,84.76,79.45,79.49,78.83,"1,388,100"
"Nov 27, 2020",85.00,85.02,83.14,83.87,83.17,"633,700"
"Nov 25, 2020",84.57,84.93,82.83,84.72,84.02,"1,130,700"
"Nov 24, 2020",85.71,87.40,82.83,86.38,85.66,"1,496,100"
"Nov 23, 2020",78.63,81.40,77.67,81.10,80.43,"1,111,800"
"Nov 20, 2020",78.54,79.00,75.10,76.76,76.12,"1,065,700"
"Nov 19, 2020",77.16,80.32,76.05,78.78,78.13,"1,104,500"
"Nov 18, 2020",79.50,81.13,78.48,78.67,78.02,"989,200"
"Nov 17, 2020",74.29,79.45,73.82,78.94,78.28,"1,457,600"
"Nov 16, 2020",74.00,75.83,72.43,75.52,74.89,"1,588,300"
"Nov 13, 2020",66.62,70.69,66.59,70.09,69.51,"779,500"
"Nov 12, 2020",67.26,67.90,64.20,65.37,64.83,"1,145,000"
"Nov 11, 2020",72.89,72.94,67.03,67.64,67.08,"1,640,600"
"Nov 10, 2020",71.30,73.36,70.70,71.90,71.30,"1,219,500"
"Nov 09, 2020",66.16,73.24,66.15,70.84,70.25,"2,402,400"
"Nov 06, 2020",61.97,62.99,58.82,59.10,58.61,"1,371,000"
"Nov 05, 2020",61.53,62.71,60.80,62.44,61.92,"1,188,300"
"Nov 04, 2020",62.22,63.15,60.51,61.08,60.57,"983,700"
"Nov 03, 2020",60.76,63.91,60.53,63.20,62.68,"1,413,800"
"Nov 02, 2020",59.33,61.29,58.67,59.77,59.27,"1,750,400"
"Oct 30, 2020",61.19,61.30,57.35,58.29,57.81,"1,450,300"
"Oct 29, 2020",58.46,61.75,57.57,61.12,60.61,"2,277,700"
"Oct 28, 2020",59.00,60.29,58.37,58.51,58.02,"986,300"
"Oct 27, 2020",62.14,63.40,60.93,60.99,60.48,"669,900"
"Oct 26, 2020",64.55,64.56,61.01,62.28,61.76,"1,067,300"
"Oct 23, 2020",65.88,65.88,63.77,64.94,64.40,"943,800"
"Oct 22, 2020",61.62,65.06,61.62,64.98,64.44,"912,200"
"Oct 21, 2020",61.29,62.79,60.64,61.42,60.91,"848,400"
"Oct 20, 2020",62.56,64.06,61.22,61.59,61.08,"821,200"
"Oct 19, 2020",62.85,64.33,61.99,62.05,61.54,"1,165,800"
"Oct 16, 2020",64.21,64.63,62.09,62.16,61.64,"1,145,400"
"Oct 15, 2020",61.19,63.96,60.61,63.86,63.33,"1,042,700"
"Oct 14, 2020",62.55,63.78,61.88,62.21,61.69,"730,700"
"Oct 13, 2020",64.95,66.20,62.07,62.54,62.02,"1,555,700"
"Oct 12, 2020",66.50,66.50,65.12,65.59,65.05,"754,100"
"Oct 09, 2020",68.10,68.48,65.54,66.13,65.58,"1,113,100"
"Oct 08, 2020",64.87,67.66,64.51,67.61,67.05,"969,200"
"Oct 07, 2020",62.50,64.83,62.12,64.44,63.91,"1,181,600"
"Oct 06, 2020",64.68,65.32,61.35,61.64,61.13,"883,800"
"Oct 05, 2020",62.89,64.34,62.20,63.79,63.26,"934,400"
"Oct 02, 2020",58.57,62.24,58.34,62.12,61.60,"1,117,300"
"Oct 01, 2020",60.10,61.41,59.56,60.59,60.09,"1,255,800"
"Sep 30, 2020",58.98,61.15,58.98,59.64,59.15,"1,708,900"
"Sep 29, 2020",61.53,61.69,58.59,58.69,58.20,"1,134,300"
"Sep 28, 2020",63.02,63.34,61.69,61.89,61.38,"1,338,500"
"Sep 25, 2020",61.40,61.97,60.88,61.50,60.99,"952,100"
"Sep 24, 2020",61.80,62.58,59.68,61.88,61.37,"1,213,100"
"Sep 23, 2020",65.50,66.27,61.95,62.08,61.56,"958,000"
"Sep 22, 2020",64.85,65.86,63.41,64.36,63.83,"1,402,700"
"Sep 21, 2020",66.20,66.47,63.65,64.68,64.14,"1,450,900"
"Sep 18, 2020",70.01,71.20,67.33,68.48,67.91,"2,609,300"
"Sep 17, 2020",70.83,72.26,69.28,70.51,69.92,"1,080,500"
"Sep 16, 2020",71.72,73.60,70.91,72.08,71.48,"1,516,000"
"Sep 15, 2020",71.82,72.19,69.00,70.93,70.34,"1,492,000"
"Sep 14, 2020",67.80,71.95,67.67,71.40,70.81,"1,559,800"
"Sep 11, 2020",67.45,67.75,66.08,67.07,66.51,"1,182,400"
